PC1	PC2	country	cluster	cluster_name
2.912082318	0.306792171	Czech Republic	2	High stability and effective governance
2.79211668	0.408947947	Czech Republic	2	High stability and effective governance
2.937099451	0.367650081	Czech Republic	2	High stability and effective governance
2.914210239	0.394622371	Czech Republic	2	High stability and effective governance
2.952910141	0.356896565	Czech Republic	2	High stability and effective governance
2.989209336	0.329173774	Czech Republic	2	High stability and effective governance
2.915476097	0.323955862	Czech Republic	2	High stability and effective governance
2.92971199	0.329353292	Czech Republic	2	High stability and effective governance
3.02191304	0.293463199	Czech Republic	2	High stability and effective governance
3.080589109	0.284318802	Czech Republic	2	High stability and effective governance
2.960086872	0.315332107	Czech Republic	2	High stability and effective governance
3.072485583	0.169245293	Czech Republic	2	High stability and effective governance
3.020855971	0.166312858	Czech Republic	2	High stability and effective governance
2.977609223	0.197736696	Czech Republic	2	High stability and effective governance
3.072407243	0.261806672	Czech Republic	2	High stability and effective governance
3.243585244	0.18930049	Czech Republic	2	High stability and effective governance
3.252373334	0.212444252	Czech Republic	2	High stability and effective governance
3.286171088	0.197370434	Czech Republic	2	High stability and effective governance
5.250022421	-0.555703485	Denmark	2	High stability and effective governance
5.369407019	-0.683051073	Denmark	2	High stability and effective governance
5.286040709	-0.585903733	Denmark	2	High stability and effective governance
5.241169541	-0.565270844	Denmark	2	High stability and effective governance
5.175060048	-0.514960185	Denmark	2	High stability and effective governance
5.219416578	-0.533081984	Denmark	2	High stability and effective governance
5.105910111	-0.376853162	Denmark	2	High stability and effective governance
5.136573844	-0.395589486	Denmark	2	High stability and effective governance
4.988819282	-0.417240429	Denmark	2	High stability and effective governance
4.95873114	-0.370358127	Denmark	2	High stability and effective governance
4.847139409	-0.338239596	Denmark	2	High stability and effective governance
4.795487427	-0.318852157	Denmark	2	High stability and effective governance
4.875483783	-0.319396061	Denmark	2	High stability and effective governance
4.885403393	-0.358279079	Denmark	2	High stability and effective governance
4.999425628	-0.416216148	Denmark	2	High stability and effective governance
5.106474591	-0.464515886	Denmark	2	High stability and effective governance
5.166693076	-0.460167043	Denmark	2	High stability and effective governance
5.191259381	-0.417823475	Denmark	2	High stability and effective governance
-1.134368602	-0.841024899	Djibouti	0	Medium stability and governance
-1.926873548	-0.576860786	Djibouti	1	Low stability and weak governance
-1.631785496	-0.744602031	Djibouti	1	Low stability and weak governance
-1.582478691	-0.775336885	Djibouti	1	Low stability and weak governance
-1.861974605	-0.88348583	Djibouti	1	Low stability and weak governance
-1.943926482	-0.942662565	Djibouti	1	Low stability and weak governance
-1.974781235	-0.922379264	Djibouti	1	Low stability and weak governance
-2.123932376	-0.880693177	Djibouti	1	Low stability and weak governance
-2.461846099	-0.660428865	Djibouti	1	Low stability and weak governance
-2.477912803	-0.658007744	Djibouti	1	Low stability and weak governance
-2.581072784	-0.569742902	Djibouti	1	Low stability and weak governance
-2.583484496	-0.583444857	Djibouti	1	Low stability and weak governance
-2.333589606	-0.701649489	Djibouti	1	Low stability and weak governance
-2.501482595	-0.884466234	Djibouti	1	Low stability and weak governance
-2.481999468	-0.891414181	Djibouti	1	Low stability and weak governance
-2.532452741	-0.773372563	Djibouti	1	Low stability and weak governance
-2.504101282	-0.789556284	Djibouti	1	Low stability and weak governance
-2.510900558	-0.782384384	Djibouti	1	Low stability and weak governance
-0.649993261	1.166375486	Dominican Republic	0	Medium stability and governance
-0.646886574	1.175430618	Dominican Republic	0	Medium stability and governance
-0.588951553	1.125138692	Dominican Republic	0	Medium stability and governance
-0.655002737	1.104401313	Dominican Republic	0	Medium stability and governance
-0.714988794	1.139126806	Dominican Republic	0	Medium stability and governance
-0.662709938	1.111760655	Dominican Republic	0	Medium stability and governance
-0.423132707	1.017475037	Dominican Republic	0	Medium stability and governance
-0.416549855	0.790178225	Dominican Republic	0	Medium stability and governance
-0.301383136	0.786267032	Dominican Republic	0	Medium stability and governance
-0.385464289	0.579184939	Dominican Republic	0	Medium stability and governance
-0.260345518	0.522159359	Dominican Republic	0	Medium stability and governance
-0.324661379	0.546029042	Dominican Republic	0	Medium stability and governance
-0.381669309	0.556629925	Dominican Republic	0	Medium stability and governance
-0.291557963	0.553723308	Dominican Republic	0	Medium stability and governance
-0.050968385	0.465380762	Dominican Republic	0	Medium stability and governance
0.212656763	0.344077329	Dominican Republic	0	Medium stability and governance
0.268817897	0.328559842	Dominican Republic	0	Medium stability and governance
0.393590157	0.271240223	Dominican Republic	0	Medium stability and governance
-1.893771465	1.005429257	Ecuador	1	Low stability and weak governance
-1.762603762	0.988948694	Ecuador	1	Low stability and weak governance
-1.746566245	0.927361883	Ecuador	1	Low stability and weak governance
-1.825555021	0.928066982	Ecuador	1	Low stability and weak governance
-1.683159014	0.871961668	Ecuador	1	Low stability and weak governance
-1.609433526	0.789385019	Ecuador	1	Low stability and weak governance
-1.432716809	0.686060412	Ecuador	0	Medium stability and governance
-1.124901641	0.560094826	Ecuador	0	Medium stability and governance
-1.159419458	0.613693551	Ecuador	0	Medium stability and governance
-1.245178289	0.63250419	Ecuador	0	Medium stability and governance
-1.130927464	0.342766519	Ecuador	0	Medium stability and governance
-1.059838846	0.568540582	Ecuador	0	Medium stability and governance
-0.874779023	0.617791724	Ecuador	0	Medium stability and governance
-0.767720487	0.599086811	Ecuador	0	Medium stability and governance
-0.832648995	0.601681433	Ecuador	0	Medium stability and governance
-0.550228282	0.760817335	Ecuador	0	Medium stability and governance
-0.62894163	0.78333266	Ecuador	0	Medium stability and governance
-1.036321827	0.695939419	Ecuador	0	Medium stability and governance
-0.376284756	0.703298046	El Salvador	0	Medium stability and governance
-0.298370386	0.681960257	El Salvador	0	Medium stability and governance
-0.227214176	0.65814699	El Salvador	0	Medium stability and governance
-0.157284635	0.571741547	El Salvador	0	Medium stability and governance
-0.139650351	0.571822254	El Salvador	0	Medium stability and governance
-0.063140615	0.526416715	El Salvador	0	Medium stability and governance
-0.148545086	0.501062944	El Salvador	0	Medium stability and governance
-0.158615261	0.530227911	El Salvador	0	Medium stability and governance
0.010124405	0.562765731	El Salvador	0	Medium stability and governance
-0.216116928	0.689642173	El Salvador	0	Medium stability and governance
-0.409209863	0.816356321	El Salvador	0	Medium stability and governance
-0.586066591	0.875812566	El Salvador	0	Medium stability and governance
-0.669548882	0.855235426	El Salvador	0	Medium stability and governance
-0.583373252	0.651323214	El Salvador	0	Medium stability and governance
-0.482833693	0.541313741	El Salvador	0	Medium stability and governance
-0.804149012	0.364076307	El Salvador	0	Medium stability and governance
-1.013831165	0.240429579	El Salvador	0	Medium stability and governance
-0.613820985	-0.288637582	El Salvador	0	Medium stability and governance
-3.176794224	-1.071716219	Equatorial Guinea	1	Low stability and weak governance
-3.113775265	-1.161508181	Equatorial Guinea	1	Low stability and weak governance
-3.160817571	-1.361223719	Equatorial Guinea	1	Low stability and weak governance
-3.131913109	-1.316850274	Equatorial Guinea	1	Low stability and weak governance
-3.247292351	-1.300762638	Equatorial Guinea	1	Low stability and weak governance
-3.261975469	-1.314770614	Equatorial Guinea	1	Low stability and weak governance
-3.266688099	-1.326239631	Equatorial Guinea	1	Low stability and weak governance
-3.41798652	-1.276898953	Equatorial Guinea	1	Low stability and weak governance
-3.62792783	-1.155516103	Equatorial Guinea	1	Low stability and weak governance
-3.599882871	-1.190631737	Equatorial Guinea	1	Low stability and weak governance
-3.617694275	-1.150681134	Equatorial Guinea	1	Low stability and weak governance
-3.648808957	-1.149940404	Equatorial Guinea	1	Low stability and weak governance
-3.582127971	-1.12190749	Equatorial Guinea	1	Low stability and weak governance
-3.504365094	-1.177763629	Equatorial Guinea	1	Low stability and weak governance
-3.530048477	-1.101528983	Equatorial Guinea	1	Low stability and weak governance
-3.53785167	-1.036534811	Equatorial Guinea	1	Low stability and weak governance
-3.579232884	-0.967761313	Equatorial Guinea	1	Low stability and weak governance
-3.537450072	-0.967152068	Equatorial Guinea	1	Low stability and weak governance
-3.544426612	-1.147592327	Eritrea	1	Low stability and weak governance
-3.699066639	-1.085910509	Eritrea	1	Low stability and weak governance
-3.632210707	-1.173663953	Eritrea	1	Low stability and weak governance
-3.876152769	-1.3050886	Eritrea	1	Low stability and weak governance
-4.01793351	-1.219702606	Eritrea	1	Low stability and weak governance
-4.062824146	-1.208495007	Eritrea	1	Low stability and weak governance
-4.142175309	-1.152019972	Eritrea	1	Low stability and weak governance
-4.244066298	-1.081222043	Eritrea	1	Low stability and weak governance
-4.272376093	-0.982300651	Eritrea	1	Low stability and weak governance
-4.458319684	-0.855384081	Eritrea	1	Low stability and weak governance
-4.53426821	-0.86784374	Eritrea	1	Low stability and weak governance
-4.512972831	-0.88349348	Eritrea	1	Low stability and weak governance
-4.500336957	-0.904625402	Eritrea	1	Low stability and weak governance
-4.578880275	-0.869204107	Eritrea	1	Low stability and weak governance
-4.476785174	-0.820086423	Eritrea	1	Low stability and weak governance
-4.540610732	-0.699085753	Eritrea	1	Low stability and weak governance
-4.598127678	-0.639266836	Eritrea	1	Low stability and weak governance
-4.595072817	-0.611641396	Eritrea	1	Low stability and weak governance
2.477444079	0.525845146	Estonia	2	High stability and effective governance
3.038952853	0.315878224	Estonia	2	High stability and effective governance
3.102358285	0.293301252	Estonia	2	High stability and effective governance
3.045048878	0.327904929	Estonia	2	High stability and effective governance
3.127312946	0.293441834	Estonia	2	High stability and effective governance
3.163747088	0.296269059	Estonia	2	High stability and effective governance
3.162464138	0.291664001	Estonia	2	High stability and effective governance
3.306051866	0.217545093	Estonia	2	High stability and effective governance
3.551236534	0.142396791	Estonia	2	High stability and effective governance
3.480469354	0.19656132	Estonia	2	High stability and effective governance
3.478982623	0.214952406	Estonia	2	High stability and effective governance
3.451677383	0.227878421	Estonia	2	High stability and effective governance
3.520192786	0.149259467	Estonia	2	High stability and effective governance
3.61201499	0.096459846	Estonia	2	High stability and effective governance
3.766792121	-0.011303581	Estonia	2	High stability and effective governance
3.788148388	-0.01301201	Estonia	2	High stability and effective governance
3.846995018	-0.024490125	Estonia	2	High stability and effective governance
3.734966052	0.041836125	Estonia	2	High stability and effective governance
-2.712468919	-0.178919617	Ethiopia	1	Low stability and weak governance
-2.683499357	-0.217964947	Ethiopia	1	Low stability and weak governance
-2.695866502	-0.284394697	Ethiopia	1	Low stability and weak governance
-2.816184637	-0.213899623	Ethiopia	1	Low stability and weak governance
-2.925644904	-0.631375133	Ethiopia	1	Low stability and weak governance
-2.907666006	-0.668671408	Ethiopia	1	Low stability and weak governance
-2.855119986	-0.666997348	Ethiopia	1	Low stability and weak governance
-2.858270216	-0.67432003	Ethiopia	1	Low stability and weak governance
-2.632424997	-0.780815799	Ethiopia	1	Low stability and weak governance
-2.898755359	-0.845460845	Ethiopia	1	Low stability and weak governance
-2.976463597	-0.886657695	Ethiopia	1	Low stability and weak governance
-3.090926679	-0.835521926	Ethiopia	1	Low stability and weak governance
-2.64950848	-0.654485459	Ethiopia	1	Low stability and weak governance
-2.503658986	-0.644777752	Ethiopia	1	Low stability and weak governance
-2.618560113	-0.569402846	Ethiopia	1	Low stability and weak governance
-2.7862396	-0.280911275	Ethiopia	1	Low stability and weak governance
-2.930707083	-0.398964836	Ethiopia	1	Low stability and weak governance
-2.994445265	-0.38355956	Ethiopia	1	Low stability and weak governance
-0.830881736	-0.586534677	Fiji	0	Medium stability and governance
-1.011429981	-0.663258905	Fiji	0	Medium stability and governance
-1.393869555	-0.494574133	Fiji	1	Low stability and weak governance
-1.926385064	-0.374263106	Fiji	1	Low stability and weak governance
-1.698993345	-0.624960418	Fiji	1	Low stability and weak governance
-1.501244754	-0.726017629	Fiji	1	Low stability and weak governance
-1.515543283	-0.636711273	Fiji	1	Low stability and weak governance
-1.474310444	-0.603620458	Fiji	1	Low stability and weak governance
-0.226528235	-0.082081336	Fiji	0	Medium stability and governance
0.057995023	0.144836961	Fiji	0	Medium stability and governance
0.214391775	-0.163336978	Fiji	0	Medium stability and governance
0.620516533	-0.104092997	Fiji	0	Medium stability and governance
1.06665159	-0.367454638	Fiji	0	Medium stability and governance
1.127005149	-0.484957777	Fiji	0	Medium stability and governance
0.896599358	-0.33104844	Fiji	0	Medium stability and governance
0.786100629	-0.655062325	Fiji	0	Medium stability and governance
0.855887143	-0.445223382	Fiji	0	Medium stability and governance
0.937473769	-0.242043331	Fiji	0	Medium stability and governance
4.482680523	-0.294663001	Finland	2	High stability and effective governance
5.102452854	-0.557966902	Finland	2	High stability and effective governance
5.13569691	-0.569070612	Finland	2	High stability and effective governance
5.257968962	-0.623153472	Finland	2	High stability and effective governance
5.254645918	-0.594664889	Finland	2	High stability and effective governance
5.24429266	-0.582784328	Finland	2	High stability and effective governance
5.281098925	-0.531372843	Finland	2	High stability and effective governance
5.292618344	-0.549421868	Finland	2	High stability and effective governance
5.275738235	-0.547642017	Finland	2	High stability and effective governance
5.14446469	-0.467598897	Finland	2	High stability and effective governance
5.071540239	-0.439169121	Finland	2	High stability and effective governance
5.163153905	-0.476321525	Finland	2	High stability and effective governance
5.129977291	-0.43804807	Finland	2	High stability and effective governance
5.093496343	-0.424374501	Finland	2	High stability and effective governance
5.198249945	-0.440533155	Finland	2	High stability and effective governance
5.210077172	-0.450013664	Finland	2	High stability and effective governance
5.081182728	-0.380191934	Finland	2	High stability and effective governance
4.992977518	-0.310737666	Finland	2	High stability and effective governance
3.85196413	0.006623333	France	2	High stability and effective governance
3.783930614	0.030557666	France	2	High stability and effective governance
3.815040517	0.042440042	France	2	High stability and effective governance
3.705726928	0.052822311	France	2	High stability and effective governance
3.831142075	-0.039872568	France	2	High stability and effective governance
3.711998329	-0.011075153	France	2	High stability and effective governance
3.684263783	0.057682582	France	2	High stability and effective governance
3.629550268	0.078519466	France	2	High stability and effective governance
3.500792166	0.144175324	France	2	High stability and effective governance
3.407713368	0.19550664	France	2	High stability and effective governance
3.199177721	0.027509453	France	2	High stability and effective governance
3.344177283	-0.023748359	France	2	High stability and effective governance
3.332909462	-0.018164535	France	2	High stability and effective governance
3.470751778	-0.092879389	France	2	High stability and effective governance
3.26663812	-0.028061842	France	2	High stability and effective governance
3.333406872	-0.044111906	France	2	High stability and effective governance
3.307647442	-0.023712078	France	2	High stability and effective governance
3.288683268	0.0257799	France	2	High stability and effective governance
-1.596654953	-0.493382586	Gabon	1	Low stability and weak governance
-1.572834374	-0.447460614	Gabon	1	Low stability and weak governance
-1.665871641	-0.395818038	Gabon	1	Low stability and weak governance
-1.670866244	-0.712091501	Gabon	1	Low stability and weak governance
-1.506431909	-0.724977803	Gabon	1	Low stability and weak governance
-1.489414511	-0.764409743	Gabon	1	Low stability and weak governance
-1.491390856	-0.739451832	Gabon	1	Low stability and weak governance
-1.477731157	-0.76159017	Gabon	1	Low stability and weak governance
-1.464196703	-0.790565523	Gabon	1	Low stability and weak governance
-1.631838796	-0.710325463	Gabon	1	Low stability and weak governance
-1.768857574	-0.684181389	Gabon	1	Low stability and weak governance
-2.045944764	-0.814897183	Gabon	1	Low stability and weak governance
-2.051431358	-0.761589556	Gabon	1	Low stability and weak governance
-2.080917598	-0.803123193	Gabon	1	Low stability and weak governance
-1.988458363	-0.790933239	Gabon	1	Low stability and weak governance
-1.852592312	-0.803333927	Gabon	1	Low stability and weak governance
-1.80145861	-0.813496381	Gabon	1	Low stability and weak governance
-1.989147624	-0.729294938	Gabon	1	Low stability and weak governance
-0.469968538	0.398966633	Georgia	0	Medium stability and governance
-0.544146662	-0.115625942	Georgia	0	Medium stability and governance
-0.502848209	-0.151407295	Georgia	0	Medium stability and governance
-0.588639862	-0.060675714	Georgia	0	Medium stability and governance
-0.295902878	0.022992996	Georgia	0	Medium stability and governance
-0.029036541	-0.138837927	Georgia	0	Medium stability and governance
0.307365434	0.038643388	Georgia	0	Medium stability and governance
0.489098578	0.031893905	Georgia	0	Medium stability and governance
0.767544433	-0.005124087	Georgia	0	Medium stability and governance
0.650338312	0.074653113	Georgia	0	Medium stability and governance
0.86618466	-0.026734416	Georgia	0	Medium stability and governance
0.914746391	-0.069503734	Georgia	0	Medium stability and governance
0.94738144	-0.101743086	Georgia	0	Medium stability and governance
1.015809233	-0.198334356	Georgia	0	Medium stability and governance
0.850578907	-0.410670366	Georgia	0	Medium stability and governance
0.786618053	-0.404461889	Georgia	0	Medium stability and governance
0.797454247	-0.407046021	Georgia	0	Medium stability and governance
0.862819441	-0.447696926	Georgia	0	Medium stability and governance
3.841024461	0.013668592	Germany	2	High stability and effective governance
4.303179825	-0.192582131	Germany	2	High stability and effective governance
4.208169172	-0.144350502	Germany	2	High stability and effective governance
4.193519611	-0.13703822	Germany	2	High stability and effective governance
4.16995805	-0.141745368	Germany	2	High stability and effective governance
4.197492216	-0.11594938	Germany	2	High stability and effective governance
4.272258649	-0.1247952	Germany	2	High stability and effective governance
4.343752187	-0.149400779	Germany	2	High stability and effective governance
4.538536914	-0.226697799	Germany	2	High stability and effective governance
4.437333082	-0.172257489	Germany	2	High stability and effective governance
4.373868295	-0.175015671	Germany	2	High stability and effective governance
4.343883316	-0.105784195	Germany	2	High stability and effective governance
4.385584064	-0.116661643	Germany	2	High stability and effective governance
4.318169119	-0.146461386	Germany	2	High stability and effective governance
4.227474421	-0.081554361	Germany	2	High stability and effective governance
4.262395902	-0.060700258	Germany	2	High stability and effective governance
4.201815497	-0.040808748	Germany	2	High stability and effective governance
4.076890673	0.06896661	Germany	2	High stability and effective governance
1.215848671	0.581045573	Ghana	0	Medium stability and governance
0.693259412	0.863210183	Ghana	0	Medium stability and governance
0.522305484	0.912854161	Ghana	0	Medium stability and governance
0.595367015	0.938757932	Ghana	0	Medium stability and governance
0.613730693	0.939223191	Ghana	0	Medium stability and governance
0.657380068	0.893902121	Ghana	0	Medium stability and governance
0.606574077	0.888034582	Ghana	0	Medium stability and governance
0.592013421	0.899393411	Ghana	0	Medium stability and governance
0.338729384	1.057715288	Ghana	0	Medium stability and governance
0.347583439	1.066388329	Ghana	0	Medium stability and governance
0.284523937	1.148600995	Ghana	0	Medium stability and governance
0.459215519	1.074251498	Ghana	0	Medium stability and governance
0.413859259	1.082075306	Ghana	0	Medium stability and governance
0.408959499	0.849984419	Ghana	0	Medium stability and governance
0.46732269	0.821501142	Ghana	0	Medium stability and governance
0.368947024	0.803052665	Ghana	0	Medium stability and governance
0.334113273	0.77093514	Ghana	0	Medium stability and governance
0.396913817	0.74353637	Ghana	0	Medium stability and governance
2.106455603	0.499636828	Greece	2	High stability and effective governance
2.303183802	0.453761524	Greece	2	High stability and effective governance
2.113907001	0.517305176	Greece	2	High stability and effective governance
1.808849001	0.653605735	Greece	0	Medium stability and governance
1.657955055	0.732941781	Greece	0	Medium stability and governance
1.429994818	0.560962068	Greece	0	Medium stability and governance
1.157013538	0.63174983	Greece	0	Medium stability and governance
1.307281147	0.540095075	Greece	0	Medium stability and governance
1.080109284	0.582999497	Greece	0	Medium stability and governance
0.976911947	0.679329091	Greece	0	Medium stability and governance
0.810729701	0.749821474	Greece	0	Medium stability and governance
0.861389865	0.710730714	Greece	0	Medium stability and governance
1.213151974	0.821075625	Greece	0	Medium stability and governance
1.367505372	0.797414196	Greece	0	Medium stability and governance
1.526776335	0.827189627	Greece	0	Medium stability and governance
1.507194423	0.802829172	Greece	0	Medium stability and governance
1.387903889	0.659185086	Greece	0	Medium stability and governance
1.378157732	0.7337749	Greece	0	Medium stability and governance
1.725406378	0.49629696	Grenada	0	Medium stability and governance
1.310695693	0.753511256	Grenada	0	Medium stability and governance
1.207687378	0.820604197	Grenada	0	Medium stability and governance
1.257008264	0.798932906	Grenada	0	Medium stability and governance
1.311057277	0.748074307	Grenada	0	Medium stability and governance
1.290884843	0.748318436	Grenada	0	Medium stability and governance
1.372776016	0.676147249	Grenada	0	Medium stability and governance
1.349832451	0.710442126	Grenada	0	Medium stability and governance
1.191591987	0.911109876	Grenada	0	Medium stability and governance
1.315200045	0.761671054	Grenada	0	Medium stability and governance
1.585323768	0.62015551	Grenada	0	Medium stability and governance
1.427191484	0.645586176	Grenada	0	Medium stability and governance
1.144679213	0.600198396	Grenada	0	Medium stability and governance
1.221547158	0.690213335	Grenada	0	Medium stability and governance
1.459660356	0.579514106	Grenada	0	Medium stability and governance
1.741531426	0.493319662	Grenada	0	Medium stability and governance
1.819353893	0.449206521	Grenada	2	High stability and effective governance
1.838865347	0.468382773	Grenada	2	High stability and effective governance
-1.574066645	0.725410586	Guatemala	1	Low stability and weak governance
-1.508353813	0.688872584	Guatemala	1	Low stability and weak governance
-1.42998303	0.623678392	Guatemala	0	Medium stability and governance
-1.53052961	0.42535999	Guatemala	1	Low stability and weak governance
-1.495507991	0.370156333	Guatemala	1	Low stability and weak governance
-1.405514023	0.532563201	Guatemala	0	Medium stability and governance
-1.483403481	0.545541676	Guatemala	1	Low stability and weak governance
-1.497845135	0.535357448	Guatemala	1	Low stability and weak governance
-1.476651599	0.555798654	Guatemala	1	Low stability and weak governance
-1.591163283	0.38598597	Guatemala	1	Low stability and weak governance
-1.55286652	0.395848124	Guatemala	1	Low stability and weak governance
-1.643252818	0.449446707	Guatemala	1	Low stability and weak governance
-1.600837914	0.381872158	Guatemala	1	Low stability and weak governance
-1.664162542	0.433019483	Guatemala	1	Low stability and weak governance
-1.636751073	0.400801962	Guatemala	1	Low stability and weak governance
-1.735507733	0.389118261	Guatemala	1	Low stability and weak governance
-1.724218442	0.353344742	Guatemala	1	Low stability and weak governance
-1.746277298	0.130620154	Guatemala	1	Low stability and weak governance
-3.692844539	0.13464545	Guinea	1	Low stability and weak governance
-3.872160834	0.122903381	Guinea	1	Low stability and weak governance
-3.952992143	-0.107845102	Guinea	1	Low stability and weak governance
-3.929799087	-0.264215614	Guinea	1	Low stability and weak governance
-3.479215946	0.465493286	Guinea	1	Low stability and weak governance
-3.258200207	0.372137425	Guinea	1	Low stability and weak governance
-3.261492313	0.280963588	Guinea	1	Low stability and weak governance
-3.195529702	0.232409452	Guinea	1	Low stability and weak governance
-3.098241294	0.299590491	Guinea	1	Low stability and weak governance
-2.750062598	0.11198329	Guinea	1	Low stability and weak governance
-2.650974058	0.123330598	Guinea	1	Low stability and weak governance
-2.769616641	0.218339336	Guinea	1	Low stability and weak governance
-2.70710832	0.391685845	Guinea	1	Low stability and weak governance
-2.63234519	0.113793016	Guinea	1	Low stability and weak governance
-2.701498289	0.040764351	Guinea	1	Low stability and weak governance
-2.908600676	-0.126717775	Guinea	1	Low stability and weak governance
-2.908258478	-0.214869573	Guinea	1	Low stability and weak governance
-2.915200278	-0.262305129	Guinea	1	Low stability and weak governance
-1.192818538	1.074846756	Guyana	0	Medium stability and governance
-0.609416529	0.787987063	Guyana	0	Medium stability and governance
-0.698957596	0.859633056	Guyana	0	Medium stability and governance
-0.716331573	0.848782591	Guyana	0	Medium stability and governance
-0.61161965	0.769188764	Guyana	0	Medium stability and governance
-0.655181745	0.757183845	Guyana	0	Medium stability and governance
-0.714436975	0.7809648	Guyana	0	Medium stability and governance
-0.637830752	0.754660666	Guyana	0	Medium stability and governance
-0.554606456	0.826353947	Guyana	0	Medium stability and governance
-0.522047697	0.835011942	Guyana	0	Medium stability and governance
-0.211656091	0.713050249	Guyana	0	Medium stability and governance
-0.263532066	0.770431267	Guyana	0	Medium stability and governance
-0.294091237	0.71989604	Guyana	0	Medium stability and governance
-0.337771151	0.768052927	Guyana	0	Medium stability and governance
-0.273029158	0.716536005	Guyana	0	Medium stability and governance
-0.189890272	0.681437718	Guyana	0	Medium stability and governance
-0.123060372	0.616920001	Guyana	0	Medium stability and governance
-0.194661621	0.629185997	Guyana	0	Medium stability and governance
-3.207832504	0.730906931	Haiti	1	Low stability and weak governance
-3.052463541	0.73081747	Haiti	1	Low stability and weak governance
-2.964543994	0.709140225	Haiti	1	Low stability and weak governance
-2.978316945	0.644301726	Haiti	1	Low stability and weak governance
-3.126691027	0.687497731	Haiti	1	Low stability and weak governance
-3.31157951	0.750957545	Haiti	1	Low stability and weak governance
-3.110767857	0.644078819	Haiti	1	Low stability and weak governance
-2.983612142	0.57304825	Haiti	1	Low stability and weak governance
-3.29401186	0.5151124	Haiti	1	Low stability and weak governance
-3.374324163	0.542063945	Haiti	1	Low stability and weak governance
-3.407695551	0.595864744	Haiti	1	Low stability and weak governance
-3.38898586	0.584180846	Haiti	1	Low stability and weak governance
-3.252525102	0.498940233	Haiti	1	Low stability and weak governance
-3.334203745	0.565027557	Haiti	1	Low stability and weak governance
-3.41191244	0.54842065	Haiti	1	Low stability and weak governance
-3.76407385	0.434241806	Haiti	1	Low stability and weak governance
-4.033793578	0.400852601	Haiti	1	Low stability and weak governance
-4.09915739	0.432272431	Haiti	1	Low stability and weak governance
-1.339030721	0.839132881	Honduras	0	Medium stability and governance
-1.101367262	0.679041703	Honduras	0	Medium stability and governance
-1.27167642	0.70129139	Honduras	0	Medium stability and governance
-1.463434016	0.176797399	Honduras	1	Low stability and weak governance
-1.512666227	0.227055235	Honduras	1	Low stability and weak governance
-1.348686918	0.164982998	Honduras	0	Medium stability and governance
-1.555215454	0.28405713	Honduras	1	Low stability and weak governance
-1.602728024	0.309664903	Honduras	1	Low stability and weak governance
-1.576206636	0.327502989	Honduras	1	Low stability and weak governance
-1.510378163	0.274436569	Honduras	1	Low stability and weak governance
-1.641023017	0.313080625	Honduras	1	Low stability and weak governance
-1.554976411	0.263794062	Honduras	1	Low stability and weak governance
-1.545517548	0.20056598	Honduras	1	Low stability and weak governance
-1.675391706	0.238937243	Honduras	1	Low stability and weak governance
-1.754672007	0.031035079	Honduras	1	Low stability and weak governance
-1.911680841	0.370526275	Honduras	1	Low stability and weak governance
-1.784712285	0.382041275	Honduras	1	Low stability and weak governance
-1.810874059	0.413950219	Honduras	1	Low stability and weak governance
2.921771949	0.348961107	Hungary	2	High stability and effective governance
2.694876107	0.499381909	Hungary	2	High stability and effective governance
2.59487505	0.500016399	Hungary	2	High stability and effective governance
2.385969514	0.566680863	Hungary	2	High stability and effective governance
2.378617622	0.556561117	Hungary	2	High stability and effective governance
2.327435771	0.319404409	Hungary	2	High stability and effective governance
2.177284394	0.333842521	Hungary	2	High stability and effective governance
2.211276402	0.292372789	Hungary	2	High stability and effective governance
1.834359181	0.131269788	Hungary	2	High stability and effective governance
1.761782883	0.178923311	Hungary	0	Medium stability and governance
1.448802267	-0.008764039	Hungary	0	Medium stability and governance
1.643959551	-0.009188776	Hungary	0	Medium stability and governance
1.499671514	-0.190275564	Hungary	0	Medium stability and governance
1.44943718	-0.269263538	Hungary	0	Medium stability and governance
1.52197405	-0.290979145	Hungary	0	Medium stability and governance
1.470230021	-0.26254097	Hungary	0	Medium stability and governance
1.314219828	-0.154109259	Hungary	0	Medium stability and governance
1.286534594	-0.189104553	Hungary	0	Medium stability and governance
4.523259732	-0.294445029	Iceland	2	High stability and effective governance
4.876626607	-0.446263159	Iceland	2	High stability and effective governance
4.872404994	-0.475756503	Iceland	2	High stability and effective governance
4.403686394	-0.249209383	Iceland	2	High stability and effective governance
4.258981238	-0.148489218	Iceland	2	High stability and effective governance
4.337280217	-0.206762233	Iceland	2	High stability and effective governance
4.327621951	-0.16035985	Iceland	2	High stability and effective governance
4.400001878	-0.194187722	Iceland	2	High stability and effective governance
4.373375315	-0.232177471	Iceland	2	High stability and effective governance
4.426274126	-0.23944113	Iceland	2	High stability and effective governance
4.333507218	-0.19756307	Iceland	2	High stability and effective governance
4.422562718	-0.210218476	Iceland	2	High stability and effective governance
4.503146167	-0.243911228	Iceland	2	High stability and effective governance
4.45286969	-0.283966063	Iceland	2	High stability and effective governance
4.546276257	-0.261835229	Iceland	2	High stability and effective governance
4.631283695	-0.326757367	Iceland	2	High stability and effective governance
4.501100873	-0.217237711	Iceland	2	High stability and effective governance
4.518235128	-0.210975073	Iceland	2	High stability and effective governance
-0.182979506	0.857890342	India	0	Medium stability and governance
